scene,speaker,text,label
Ses01F_impro07,Ses01F_impro07_F,"At Arapaho we could afford that. [GARBAGE]. Yeah. So what are you doing this summer, though? You're staying around, too, yeah?",
Ses01F_impro07,Ses01F_impro07_M,A rapper party ho. Yeah. Okay.,exc
Ses01F_impro07,Ses01F_impro07_M,"I am just- Yeah. I'm sticking around, I'm just doing my thing. I'm living here. I'm so glad you're going to stay, I'm so glad you're going to be here. Yeah. Woo.",exc
Ses01F_impro07,Ses01F_impro07_F,It's a relief too. I mean I was thinking I was going to have to pack up all of my stuff but yeah. Hooray for U.S.C.,
Ses01F_impro07,Ses01F_impro07_M,Yeah. Big time.,exc
Ses01F_impro07,Ses01F_impro07_M,Mmhmm. Mmhmm. Yay. So what major? What are you doing?,exc
Ses01F_impro07,Ses01F_impro07_F,"Umm. It's...It's uhh...It's Critical Studies. It's a really prestigious program, so they say.",
Ses01F_impro07,Ses01F_impro07_M,"Oh, okay.",
Ses01F_impro07,Ses01F_impro07_M,Ooh. Fancy.,
Ses01F_impro07,Ses01F_impro07_F,Yeah. I'm not sure.,exc
Ses01F_impro07,Ses01F_impro07_M,Is this a Masters or a P.h.D.? Or can you...? Nice,neu
Ses01F_impro07,Ses01F_impro07_F,Umm...P.h.D. [LAUGHTER],exc
Ses01F_impro07,Ses01F_impro07_M,"That's good. Don't you have to like teach a class, too, when you do that?",neu
Ses01F_impro07,Ses01F_impro07_F,"Um, yeah, yeah. I'm a TA for two sessions. Mmhmm.",
Ses01F_impro07,Ses01F_impro07_M,"Teacher. Mrs. Nash, I have a question.",exc
Ses01F_impro07,Ses01F_impro07_F,So I get to mold young minds. Mrs.? That's my mother.,exc
Ses01F_impro07,Ses01F_impro07_M,You have to get married. Well you are married to Chuck. You're Mrs. Nash. Not to be confused with Mrs. Dash which is the popular seasoning.,exc
Ses01F_impro07,Ses01F_impro07_F,"I would be like- Oh. Right, right, right.",exc
Ses01F_impro07,Ses01F_impro07_M,"Mrs. Nash. That's so awesome, though.",
Ses01F_impro07,Ses01F_impro07_F,"Yeah. Yeah I'm excited. Hooray. And then I'll be a millionaire once I graduate, you understand? Because that's the way it works.",
Ses01F_impro07,Ses01F_impro07_M,Yay...School's fun.,exc
Ses01F_impro07,Ses01F_impro07_M,"Of course, right. That's where the real money is, being a student.",neu
Ses01F_impro07,Ses01F_impro07_F,Yeah. Totally. [LAUGHTER],
Ses01F_impro07,Ses01F_impro07_M,That's how you get the big bucks. Are you messing with the chair? Don't ruin it.,hap
Ses01F_impro07,Ses01F_impro07_F,"I know. I made such a mess of it, the entire time. The last three things I've done, I've ruined everything, I think. Mm-hmm. Yeah.",exc
Ses01F_script01_1,Ses01F_script01_1_F,What's he going to say?,fru
Ses01F_script01_1,Ses01F_script01_1_F,Maybe we should tell him before he sees it.,
Ses01F_script01_1,Ses01F_script01_1_M,He saw it.,neu
Ses01F_script01_1,Ses01F_script01_1_F,How could he see it? I was the first one up; he was still in bed.,
Ses01F_script01_1,Ses01F_script01_1_M,He was out here when it broke.,neu
Ses01F_script01_1,Ses01F_script01_1_F,When?,
Ses01F_script01_1,Ses01F_script01_1_M,Four o clock this morning. I heard a crack and I woke up and looked out. He was standing right over there when it cracked.,neu
Ses01F_script01_1,Ses01F_script01_1_F,What was he doing out here at four o clock in the morning?,
Ses01F_script01_1,Ses01F_script01_1_M,I don't know.,neu
Ses01F_script01_1,Ses01F_script01_1_F,"He's dreaming of him again, walking around.",neu
Ses01F_script01_1,Ses01F_script01_1_M,I guess he is.,neu
Ses01F_script01_1,Ses01F_script01_1_F,It's getting to be just like after he died. What's the meaning of that?,
Ses01F_script01_1,Ses01F_script01_1_M,"I don't know the meaning of it. But I know one thing, Mom, you've made a terrible mistake with father.",fru
Ses01F_script01_1,Ses01F_script01_1_F,What?,
Ses01F_script01_1,Ses01F_script01_1_M,"Being dishonest with him, you know. This kind of thing always pays off and it's paying off.",
Ses01F_script01_1,Ses01F_script01_1_F,What do you mean dishonest?,
Ses01F_script01_1,Ses01F_script01_1_M,You know Larry is not coming back and I know it. Why do we allow him to go on thinking that we believe with him?,neu
Ses01F_script01_1,Ses01F_script01_1_F,What do you want to do? Argue with him?,fru
Ses01F_script01_1,Ses01F_script01_1_M,I don't want to argue but it's time he realized that nobody believes Larry is alive.,fru
Ses01F_script01_1,Ses01F_script01_1_M,"You know? Why shouldn't he walk the nights thinking of him, dreaming of him? Do we contradict him? Do we say, we don't have any hope anymore? That we haven't had any hope for years now?",fru
Ses01F_script01_1,Ses01F_script01_1_F,You can't say that to him.,fru
Ses01F_script01_1,Ses01F_script01_1_M,We've got to say it to him.,neu
Ses01F_script01_1,Ses01F_script01_1_F,Where's the proof? Do you have any proof?,fru
Ses01F_script01_1,Ses01F_script01_1_M,"For God's sake, three years? Nobody comes back after three years; that's insane.",fru
Ses01F_script01_1,Ses01F_script01_1_F,"To you it is, to me it is, but to your father, you can talk yourself until you are blue in the face. But there is no grave and there is no body, so where are you?",fru
Ses01F_script01_1,Ses01F_script01_1_M,"Sit down, Mom. I want to talk to you.",neu
Ses01F_script01_1,Ses01F_script01_1_F,"It's that the trouble is those God damn newspapers. Every month some new boy comes back and so the next one is going to be Larry, they just--",
Ses01F_script01_1,Ses01F_script01_1_M,"All right, all right, all right. You know why I asked Annie here, right?",fru
Ses01F_script01_1,Ses01F_script01_1_F,Why?,fru
Ses01F_script01_1,Ses01F_script01_1_M,You know.,neu
Ses01F_script01_1,Ses01F_script01_1_F,"Well I got an idea, but what's your story?",neu
Ses01F_script01_1,Ses01F_script01_1_M,I'm going to ask her to marry me.,neu
Ses01F_script01_1,Ses01F_script01_1_F,"Well that's only your business, Chris.",
Ses01F_script01_1,Ses01F_script01_1_M,You know it's not just my business.,neu
Ses01F_script01_1,Ses01F_script01_1_F,Well what do you want me to do? You're old enough to know your own mind.,
Ses01F_script01_1,Ses01F_script01_1_M,"So all right then, I'll just go ahead with it?",neu
Ses01F_script01_1,Ses01F_script01_1_F,Well you want to make sure that your father is not going to --,
Ses01F_script01_1,Ses01F_script01_1_M,Then it's not just my business.,fru
Ses01F_script01_1,Ses01F_script01_1_F,I'm just saying.,
Ses01F_script01_1,Ses01F_script01_1_M,"You know sometimes you infuriate me. you know that? Isn't it your business if I tell father and he throws a fit about it? God, you have such a talent for ignoring things.",ang
Ses01F_script01_1,Ses01F_script01_1_F,Oh. I ignore what I got to ignore. That girl is Larry's girl.,
Ses01F_script01_1,Ses01F_script01_1_M,She's not Larry's girl.,fru
Ses01F_script01_1,Ses01F_script01_1_F,"From your father's point of view, he is not dead and- Chris he still thinks he's still alive. The girl is Larry's girl.",fru
Ses01F_script01_1,Ses01F_script01_1_F,"Now you can go on from there if you know where to go, but I'm telling you, I don't know where to go.",fru
Ses01F_script01_1,Ses01F_script01_1_M,"I don't know why it is, but every time I reach out for something I have to pull back because I am afraid other people will suffer. My whole bloody life, time after time.",fru
Ses01F_script01_1,Ses01F_script01_1_F,"You're a considerate fellow, there's nothing wrong in that.",fru
Ses01F_script01_1,Ses01F_script01_1_M,To hell with that.,fru
Ses01F_script01_1,Ses01F_script01_1_F,I just don't see why. Have you asked Annie yet?,fru
Ses01F_script01_1,Ses01F_script01_1_M,I wanted to get this settled first.,neu
Ses01F_script01_1,Ses01F_script01_1_F,Well how do you know she's going to marry you? Maybe she feels the same way your father does.,fru
Ses01F_script01_1,Ses01F_script01_1_M,"Well if she does, then that's it. That's the end of it. From her letters, though, I think she's pretty much forgotten him.",neu
Ses01F_script01_1,Ses01F_script01_1_M,And then we'll thrash it out with father. Okay Mom? Don't avoid me.,neu
Ses01F_script01_1,Ses01F_script01_1_F,The trouble is you don't see enough women. You never did.,fru
Ses01F_script01_1,Ses01F_script01_1_M,So what. I'm not fast with women.,fru
Ses01F_script01_1,Ses01F_script01_1_F,Why does it have to be Annie?,fru
Ses01F_script01_1,Ses01F_script01_1_M,Because it is.,fru
Ses01F_script01_1,Ses01F_script01_1_F,Oh that's a great reason. It's no reason at all.,fru
Ses01F_script01_1,Ses01F_script01_1_M,I don't know.,fru
Ses01F_script01_1,Ses01F_script01_1_F,"You haven't seen her since you went away to war, it's been five years.",fru
Ses01F_script01_1,Ses01F_script01_1_M,"I can't help it, I know her best. I was brought up next door to her, you know? These years when I think of someone for my wife, I think of Annie.",fru
Ses01F_script01_1,Ses01F_script01_1_M,"Mom, what do you want? A diagram?",fru
Ses01F_script01_1,Ses01F_script01_1_F,I don't want a diagram.,fru
Ses01F_script01_1,Ses01F_script01_1_F,He thinks he's coming back Chris.,fru
Ses01F_script01_1,Ses01F_script01_1_F,"You marry that girl, you are pronouncing him dead...",fru
Ses01F_script01_1,Ses01F_script01_1_F,...and then what's that going to do to your father? Do you know? I don't.,fru
Ses01F_script01_1,Ses01F_script01_1_M,"All right, then, Mom. [BREATHING]",fru
Ses01F_script01_1,Ses01F_script01_1_F,Just give it some more thought.,neu
Ses01F_script01_1,Ses01F_script01_1_M,"I've given it three years of thought. And I'd hope that if I waited, father would forget about Larry and then we could just have a regular wedding and everyone would be happy.",fru
Ses01F_script01_1,Ses01F_script01_1_M,"But if I can't do that here, I may have to go somewhere else.",fru
Ses01F_script01_1,Ses01F_script01_1_F,What the hell is this?,ang
Ses01F_script01_1,Ses01F_script01_1_M,"I'll get out. I'll get married and I'll move somewhere else, maybe New York.",neu
Ses01F_script01_1,Ses01F_script01_1_F,Are you crazy?,
Ses01F_script01_1,Ses01F_script01_1_M,"I've been a good son for too long, a good sucker.",fru
Ses01F_script01_1,Ses01F_script01_1_F,You have a business here. What the hell is this?,ang
Ses01F_script01_1,Ses01F_script01_1_M,The business? The business doesn't inspire me.,fru
Ses01F_script01_1,Ses01F_script01_1_F,Oh. Must you be inspired?,ang
Ses01F_script01_1,Ses01F_script01_1_M,"Yes. I like it for an hour a day. I don't care if I have to grub for money all day long, when I come home I want it happy.",fru
Ses01F_script01_1,Ses01F_script01_1_M,"I want some kids, I want a family, I want somebody that I can give myself to and Annie is in the center of that. Now it's just where to find it.",fru
Ses01F_script01_1,Ses01F_script01_1_F,You mean to tell me that you would leave the business over this?,fru
Ses01F_script01_1,Ses01F_script01_1_M,"On this, I would.",neu
Ses01F_script01_1,Ses01F_script01_1_F,Well you don't want to think like that.,fru
Ses01F_script01_1,Ses01F_script01_1_M,Then help me stay here.,neu
Ses01F_script01_1,Ses01F_script01_1_F,"All right. But you don't want to think like that because what the hell are we working for, Chris? It's all for you. This whole shooting match is for you.",ang
Ses01F_script01_1,Ses01F_script01_1_M,I know that. Then just help me stay here.,fru
Ses01F_script01_1,Ses01F_script01_1_F,Just don't think like that.,ang
Ses01F_script01_1,Ses01F_script01_1_M,Well I am thinking like that.,fru
Ses01F_script01_1,Ses01F_script01_1_F,"I don't understand you, do I?",fru
Ses01F_script01_1,Ses01F_script01_1_M,No. You don't. I'm a pretty tough guy.,fru
Ses01F_script01_1,Ses01F_script01_1_F,I can see that.,fru
Ses01F_script01_2,Ses01F_script01_2_F,Why did he invite her here?,
Ses01F_script01_2,Ses01F_script01_2_M,Why does that bother you?,
Ses01F_script01_2,Ses01F_script01_2_F,"She's been in New York three and an half years, why all of a sudden?",
Ses01F_script01_2,Ses01F_script01_2_M,Well maybe...maybe he just wanted to see her.,neu
Ses01F_script01_2,Ses01F_script01_2_F,Nobody comes seven hundred miles just to see.,
Ses01F_script01_2,Ses01F_script01_2_M,"What do you mean? You know he lived next door to the girl his whole life, why wouldn't he want to see her?",
Ses01F_script01_2,Ses01F_script01_2_M,[BREATHING] You don't look at me like that. He didn't tell me anything more than he told you.,fru
Ses01F_script01_2,Ses01F_script01_2_F,He's not going to marry her.,ang
Ses01F_script01_2,Ses01F_script01_2_M,How do you know he's even thinking about it?,neu
Ses01F_script01_2,Ses01F_script01_2_F,It's got that about it.,ang
Ses01F_script01_2,Ses01F_script01_2_M,Oh. So what.,
Ses01F_script01_2,Ses01F_script01_2_F,"What is going on here, Joe?",ang
Ses01F_script01_2,Ses01F_script01_2_M,Now listen.,fru
Ses01F_script01_2,Ses01F_script01_2_F,She is not his girl. She knows she's not.,ang
Ses01F_script01_2,Ses01F_script01_2_M,You can't read her mind.,fru
Ses01F_script01_2,Ses01F_script01_2_F,"Then why is she still single? New York is full of men, why is she still single? Probably a hundred people told her she's foolish, but she waited.",ang
Ses01F_script01_2,Ses01F_script01_2_M,How do you know why she waited?,neu
Ses01F_script01_2,Ses01F_script01_2_F,"Because she knows what I know, that's why. She's faithful as a rock. In my darkest moments, I think of her waiting and I know that I'm right.",ang
Ses01F_script01_2,Ses01F_script01_2_M,"Hey look, it's a nice day, huh? Why are we arguing?",fru
Ses01F_script01_2,Ses01F_script01_2_F,"Nobody in this house dares take away her faith, Joe. You know strangers might, but not his father, not his brother.",ang
Ses01F_script01_2,Ses01F_script01_2_M,What do you want me to do? What do you want?,fru
Ses01F_script01_2,Ses01F_script01_2_F,"I want you to-- I want you to act like he is coming back, both of you. Don't think I haven't noticed you since Chris invited her here.",ang
Ses01F_script01_2,Ses01F_script01_2_F,I won't stand for any nonsense.,ang
Ses01F_script01_2,Ses01F_script01_2_M,Kate.,fru
Ses01F_script01_2,Ses01F_script01_2_F,"Because if he's not coming back, I'll kill myself. Oh laugh, laugh all you like but why does this happen the very night he comes back. She goes to sleep in his room and his memorial breaks in pieces. Look at it, Joe, look.",ang
Ses01F_script01_2,Ses01F_script01_2_M,[BREATHING],fru
Ses01F_script01_2,Ses01F_script01_2_M,Calm yourself.,fru
Ses01F_script01_2,Ses01F_script01_2_F,"Just believe with me, Joe. Only last week a man came back in Detroit missing longer than Larry. Believe with me. You, above all, have got to believe. Just believe.",ang
Ses01F_script01_2,Ses01F_script01_2_M,Okay. Calm yourself.,fru
Ses01F_script01_2,Ses01F_script01_2_M,"I know. All right, all right. All right. Okay. Calm yourself. What does that mean, me above all?",fru
Ses01F_script01_2,Ses01F_script01_2_M,"Look at you, you're shaking.",
Ses01F_script01_2,Ses01F_script01_2_F,I can't help it.,fru
Ses01F_script01_2,Ses01F_script01_2_M,"What have I got to hide? What the hell is the matter with you, Kate?",ang
Ses01F_script01_3,Ses01F_script01_3_F,You're the only one who still loves his parents.,neu
Ses01F_script01_3,Ses01F_script01_3_M,"I know. It kind of went out of style, didn't it?",neu
Ses01F_script01_3,Ses01F_script01_3_F,It's not so bad; it's a good thing.,neu
Ses01F_script01_3,Ses01F_script01_3_F,"[BREATHING] You know, it's lovely here. The air is sweet.",neu
Ses01F_script01_3,Ses01F_script01_3_M,You're not sorry you came.,neu
Ses01F_script01_3,Ses01F_script01_3_F,"I'm not sorry, no. But I'm...I can't stay.",neu
Ses01F_script01_3,Ses01F_script01_3_M,Why not?,
Ses01F_script01_3,Ses01F_script01_3_F,"For one thing, your mother much as told me to go.",neu
Ses01F_script01_3,Ses01F_script01_3_M,Well.,neu
Ses01F_script01_3,Ses01F_script01_3_F,"And then, you. You've been kind of...",neu
Ses01F_script01_3,Ses01F_script01_3_M,What?,neu
Ses01F_script01_3,Ses01F_script01_3_F,Sort of embarrassed ever since I got here.,neu
Ses01F_script01_3,Ses01F_script01_3_M,Well I was kind of planning of sneaking up on you over the course of a week or so. They just take it for granted that we're all set.,neu
Ses01F_script01_3,Ses01F_script01_3_F,I knew they would.,neu
Ses01F_script01_3,Ses01F_script01_3_M,You did?,
Ses01F_script01_3,Ses01F_script01_3_F,"Well sure, from your mother's point of view. Why else would I come?",neu
Ses01F_script01_3,Ses01F_script01_3_M,"So would you want to? I mean, I guess you have to know that's kind of why I asked you to come?",
Ses01F_script01_3,Ses01F_script01_3_F,"I, umm. I guess, I guess that's kind of why I came.",neu
Ses01F_script01_3,Ses01F_script01_3_F,[BREATHING],hap
Ses01F_script01_3,Ses01F_script01_3_M,"I love you. Annie, I love you.",hap
Ses01F_script01_3,Ses01F_script01_3_F,[LAUGHTER],hap
Ses01F_script01_3,Ses01F_script01_3_M,"I don't really have any imagination, that's all I know how to say.",hap
Ses01F_script01_3,Ses01F_script01_3_F,[LAUGHTER],hap
Ses01F_script01_3,Ses01F_script01_3_M,"Am I embarrassing you? Are you - See, I didn't want to do it here with this yard, on this porch. I wanted it to be somewhere new, some place fresh for both of us.",hap
Ses01F_script01_3,Ses01F_script01_3_F,No. No,hap
Ses01F_script01_3,Ses01F_script01_3_M,"You feel uncomfortable here, you feel that it's wrong here somehow. I just...I don't...I didn't want...I didn't want to take you away from anything.",
