data_split,dialogue_id,original_id,speaker,utterance,emotion,sentiment
train,dailydialog-train-43,train-43,system,Of course there is. The top-level coaches there are from the State Sports General Administration.,neutral,neutral
train,dailydialog-train-43,train-43,user,Could you move smoothly?,neutral,neutral
train,dailydialog-train-43,train-43,system,Yes. My face even ached in the icy wind.,neutral,neutral
train,dailydialog-train-43,train-43,user,What happened afterwards?,neutral,neutral
train,dailydialog-train-43,train-43,system,I was skiing on and on excitedly until I realized one thing-I could not stop! You can just imagine how terrified I was.,neutral,neutral
train,dailydialog-train-43,train-43,user,Poor girl!,neutral,neutral
train,dailydialog-train-44,train-44,user,You look pale recently.,happiness,positive
train,dailydialog-train-44,train-44,system,Yeah. I have got much pressure in the company. I have tobe wrapped upon my work.,happiness,positive
train,dailydialog-train-44,train-44,user,Take good care of yourself.,happiness,positive
train,dailydialog-train-44,train-44,system,Thank you. I will.,happiness,positive
train,dailydialog-train-45,train-45,user,"Hey, Maggy, Did you hear about David?",neutral,neutral
train,dailydialog-train-45,train-45,system,"About David? No, I didn't hear anything.",neutral,neutral
train,dailydialog-train-45,train-45,user,"You know, about David and his new boss.",neutral,neutral
train,dailydialog-train-45,train-45,system,"Sorry, I don't quite follow you.",neutral,neutral
train,dailydialog-train-45,train-45,user,"Well, I heard David has been fired.",neutral,neutral
train,dailydialog-train-45,train-45,system,"Oh, that is a shame. He is really hard working.",neutral,neutral
train,dailydialog-train-46,train-46,user,how do you usually get to school?,neutral,neutral
train,dailydialog-train-46,train-46,system,I usually ride my bike. Which form of transport do you prefer to use?,neutral,neutral
train,dailydialog-train-46,train-46,user,"I feel that I can see more when I pedal a bicycle, but when I feel lazy, I drive my car.",neutral,neutral
train,dailydialog-train-46,train-46,system,I think we should discourage people from using their private cars. They produce too much pollution!,neutral,neutral
train,dailydialog-train-46,train-46,user,"I agree, but I would find it difficult to stop using my car. It's just so convenient.",neutral,neutral
train,dailydialog-train-46,train-46,system,"cars might be convenient, but they're so bad for the environment.",neutral,neutral
train,dailydialog-train-46,train-46,user,do you have a car?,neutral,neutral
train,dailydialog-train-46,train-46,system,"no. I used to have one though. Once I started using my bicycle to get around, I found that I didn't really need it.",neutral,neutral
train,dailydialog-train-46,train-46,user,"maybe if I sold my car now, I wouldn't be so tempted to use it.",neutral,neutral
train,dailydialog-train-46,train-46,system,you could try. It would save you a lot of money.,neutral,neutral
train,dailydialog-train-46,train-46,user,"that's true. Every month, I spend hundreds of dollars on gas, insurance, and repairs.",neutral,neutral
train,dailydialog-train-46,train-46,system,"if you got to class by riding a bicycle every day instead of driving, you will get lots of exercise, too!",neutral,neutral
train,dailydialog-train-46,train-46,user,I could stand to lose a few pounds. Having a car has made me lazy. I never end up walking anywhere!,neutral,neutral
train,dailydialog-train-46,train-46,system,let's go to a car dealership. I'll help you try to sell your car for a good price.,neutral,neutral
train,dailydialog-train-46,train-46,user,sounds good! Let's go!,neutral,neutral
train,dailydialog-train-47,train-47,user,What's wrong with him?,neutral,neutral
train,dailydialog-train-47,train-47,system,His nose is out of joint because we forgot to invite him to the party.,neutral,neutral
train,dailydialog-train-48,train-48,user,"What are you going to do for one year abroad, Tom?",neutral,neutral
train,dailydialog-train-48,train-48,system,"Study, study, study. I want to learn a lot.",neutral,neutral
train,dailydialog-train-48,train-48,user,You are going to take courses?,neutral,neutral
train,dailydialog-train-48,train-48,system,Yes. I am going to take some university courses there.,neutral,neutral
train,dailydialog-train-48,train-48,user,Sounds hard.,neutral,neutral
train,dailydialog-train-48,train-48,system,"Yes, but I think it's probably for the best.",neutral,neutral
train,dailydialog-train-48,train-48,user,Won't you get lonely?,neutral,neutral
train,dailydialog-train-48,train-48,system,"Hey, I am a pretty cool guy. I will make friends, and I'll have a lot of extracurricular activities too. You know, like fencing, or theater or something.",neutral,neutral
train,dailydialog-train-49,train-49,user,"Isn't this lovely weather? Will you help me water the flowers, Jack?",happiness,positive
train,dailydialog-train-49,train-49,system,"Well, do you think I have to?",neutral,neutral
train,dailydialog-train-49,train-49,user,I do. We haven't watered them for quite a few days.,neutral,neutral
train,dailydialog-train-49,train-49,system,Please look at the sky. Don' t you see the dark clouds? It's going to rain soon.,neutral,neutral
train,dailydialog-train-49,train-49,user,Good. So we don't have to work. How nice!,happiness,positive
train,dailydialog-train-49,train-49,system,But I don't think it's so nice.,neutral,neutral
train,dailydialog-train-49,train-49,user,Why?,neutral,neutral
train,dailydialog-train-49,train-49,system,The weather report says it's going to rain for a whole week.,neutral,neutral
train,dailydialog-train-49,train-49,user,"Oh, I'm afraid all the flowers will die in the rain.",neutral,neutral
train,dailydialog-train-50,train-50,user,"On, darn. The grocery store is closed.",neutral,neutral
train,dailydialog-train-50,train-50,system,"Yeah, this one closes at ten. We could drive to the 24 - hour store on sixth.",neutral,neutral
train,dailydialog-train-50,train-50,user,Alright. We are out of everything.,neutral,neutral
train,dailydialog-train-50,train-50,system,I wish the store close to us was open 24 - house a day.,neutral,neutral
train,dailydialog-train-50,train-50,user,"I know, our schedules are so weird. Sometimes, the little corner store is the only thing within walking distance that's open when we get home.",neutral,neutral
train,dailydialog-train-50,train-50,system,"Yeah, and the prices there are very high.",neutral,neutral
train,dailydialog-train-50,train-50,user,I know. Three dollars for milk.,neutral,neutral
train,dailydialog-train-51,train-51,user,Do you think they two will get married?,neutral,neutral
train,dailydialog-train-51,train-51,system,You can count on it.,neutral,neutral
train,dailydialog-train-51,train-51,user,"I think so. Yes, they get along so well.",neutral,neutral
train,dailydialog-train-51,train-51,system,I like him. He' s good for her.,happiness,positive
train,dailydialog-train-51,train-51,user,You're right. He sure is.,happiness,positive
train,dailydialog-train-52,train-52,user,"Dad, where are we off to?",neutral,neutral
train,dailydialog-train-52,train-52,system,First we will go to the city centre and stop for something to drink. Then we will visit the University Museum.,neutral,neutral
train,dailydialog-train-52,train-52,user,Where are we going to have a drink?,neutral,neutral
train,dailydialog-train-52,train-52,system,There is a coffee shop round the corner. Can you see that big building at the end of the road?,neutral,neutral
train,dailydialog-train-52,train-52,user,Yes?,neutral,neutral
train,dailydialog-train-52,train-52,system,That is a bank. The coffee shop is opposite the bank.,neutral,neutral
train,dailydialog-train-52,train-52,user,Good. I will have hot chocolate.,neutral,neutral
train,dailydialog-train-52,train-52,system,A stop! Wait for the lights to turn green.,neutral,neutral
train,dailydialog-train-52,train-52,user,When crossing the road you must always pay attention to what's around you.,neutral,neutral
train,dailydialog-train-52,train-52,system,Sorry. How far is the museum?,neutral,neutral
train,dailydialog-train-52,train-52,user,I am not sure. We will ask for directions in the coffee shop.,neutral,neutral
train,dailydialog-train-52,train-52,system,Here we are. You find us a table and I'll get the drinks.,neutral,neutral
train,dailydialog-train-53,train-53,user,How about going to the cinema tonight?,happiness,positive
train,dailydialog-train-53,train-53,system,That's great. What's on tonight?,happiness,positive
train,dailydialog-train-53,train-53,user,"I am not sure about the name of the film, but I know it's a romantic one.",neutral,neutral
train,dailydialog-train-53,train-53,system,Romantic? I am afraid I like thrillers better.,neutral,neutral
train,dailydialog-train-53,train-53,user,Don't you think it's too bloody?,neutral,neutral
train,dailydialog-train-53,train-53,system,"On the contrary, very exciting.",neutral,neutral
train,dailydialog-train-54,train-54,user,I feel so uncomfortable.,neutral,neutral
train,dailydialog-train-54,train-54,system,Are you sick?,neutral,neutral
train,dailydialog-train-54,train-54,user,No. The teacher is dragging the chalk over the blackboard. It set my teeth on edge.,neutral,neutral
train,dailydialog-train-54,train-54,system,He'll finish writing in a minute.,neutral,neutral
train,dailydialog-train-55,train-55,user,I have made up my mind. I am getting a tattoo.,neutral,neutral
train,dailydialog-train-55,train-55,system,Really? Are you sure?,surprise,positive
train,dailydialog-train-55,train-55,user,Yeah! Why not? They are trendy and look great! I want to get a dragon on my arm or maybe a tiger on my back.,neutral,neutral
train,dailydialog-train-55,train-55,system,"Yeah but, it is something that you will have forever! They use indelible ink that can only be removed with laser treatment. On top of all that, I have heard it hurts a lot!",neutral,neutral
train,dailydialog-train-55,train-55,user,Really?,surprise,positive
train,dailydialog-train-55,train-55,system,Of course! They use this machine with a needle that pokes your skin and inserts the ink.,neutral,neutral
train,dailydialog-train-55,train-55,user,"Oh, I didn't know that! I thought they just paint it on your skin or something.",neutral,neutral
train,dailydialog-train-55,train-55,system,"I think you should reconsider and do some more research about tattoos. Also, find out where the nearest tattoo parlor is and make sure they used sterilized needles, and that the place is hygienic.",neutral,neutral
