scene_id,speaker,text,emotion
50,Wayne,Don’t touch him!,anger
50,Joey,Okay!,surprise
50,Joey,All right.,neutral
50,Joey,"Umm, all right Wayne, level with me.",neutral
50,Joey,I-I keep hearing all these rumors that I might get fired.,fear
50,Joey,"Okay, they even have actors coming in to read for my part!",fear
50,Joey,"Come on man, you-you got to give me a second chance!",sadness
50,Joey,"I mean, I love-I love this little guy!",joy
50,Joey,Ah-ah!!,surprise
50,Joey,"Okay, that’s why you didn’t want me to touch him right?",surprise
50,Joey,Here you go!,neutral
50,Joey,Okay?,neutral
50,Joey,Stupid!,anger
50,Joey,I can’t believe it!,surprise
50,Joey,God!,anger
50,Joey,"Hey, how you doin’?",neutral
51,Ross,Hey.,neutral
51,Rachel,"Hi. Look um, about what happened earlier...",sadness
51,Ross,"No, hey, well, I-I completely understand. You were, you were stressed.",neutral
51,Rachel,I was gonna give you a chance to apologise to me.,disgust
51,Ross,For what? For letting you throw me out of your office?,anger
51,Rachel,You had no,anger
51,Ross,"Yeah, well excuse me for wanting to be with my girlfriend on our anniversary, boy what an ass am I.",anger
51,Rachel,"But I told you, I didn’t have the time!",anger
51,Ross,"Yeah, well you never have the time. I mean, I don’t feel like I even have a girlfriend anymore, Rachel.",anger
51,Rachel,"Wh, Ross what do you want from me?",anger
51,Rachel,"You want me, you want me to quit my job so you can feel like you have a girlfriend?",anger
52,Monica,I know.,neutral
52,Phoebe,"Ooh, I have to tell you something.",joy
52,Monica,What?,neutral
52,Phoebe,But I can’t tell you.,neutral
52,Monica,"Okay, but wouldn’t it be easier if you had to tell me something that you could tell me.",neutral
52,Phoebe,"Well, sure in a perfect world. But, no, I promised I wouldn’t tell, and I swore to like all my gods.",neutral
52,Monica,Okay. Does it have to do with Ross and Rachel?,neutral
52,Phoebe,No.,neutral
52,Monica,Does it have to do with Joey?,neutral
52,Phoebe,No.,neutral
52,Monica,Does it have to do with-with Chandler and that sock that he keeps by his bed?,neutral
52,Phoebe,"No, but let’s come back to that later!",neutral
53,Richard,Hi!,joy
53,Monica,Richard!,joy
53,Richard,"Actually, I’m not here to complement the chef.",neutral
53,Monica,"Ohh… Oh, that’s okay I hate when people come back to complement the chef.",neutral
53,Monica,Like I have nothing better to do!,neutral
53,Monica,So what’s up?,neutral
53,Richard,"Well, it was great seeing you the other night.",joy
53,Monica,"Oh, good to see you too. Did you come down here to tell me that?",neutral
53,Richard,No! I came here to tell you something else.  I came here  to tell you I still love you.,joy
54,Joey,"One pregnant woman at a time, please! I just want you to be okay.",disgust
54,Rachel,So forcing her to marry Bobby is gonna make that happen?,sadness
54,Joey,"Maybe!  Well! Well…so-so uh, what kind of music does Numb Nuts—Oh forget it! I can’t!",anger
54,Dina,"Joey, I am scared to death about this.",fear
54,Dina,"But I really think I can do it, I’m just gonna need some help.",fear
54,Dina,And Bobby’s gonna be here the whole time.,neutral
54,Bobby,"You bet I am!  And to answer your earlier question, we’re straight-up gangster rap.",joy
54,Dina,"Look, Rachel’s told me how much easier you’ve made all this on her. Why can’t you do that for me?",anger
54,Joey,Because! ‘Cause… ‘Cause you’re my baby sister!,sadness
54,Dina,And you’re my big brother!,joy
54,Dina,"I mean, you’re my favorite guy in the whole world.",neutral
54,Dina,I’m not even scared to tell mom and dad.,neutral
54,Dina,I was scared of telling you.,fear
54,Joey,"Well I’d be scared of them, but all right.",fear
54,Dina,"Joey, I can’t stand the thought of having this baby with you mad at me.",sadness
54,Dina,I want him to have his uncle.,sadness
54,Dina,Is my baby gonna have his Uncle Joey?,sadness
54,Joey,Of course he’s gonna have his Uncle Joey!,joy
54,Dina,"We’re gonna be all right. I mean, even if we’re not married this baby is gonna be so loved. Not just by us.",joy
54,Joey,That’s right! By his uncle too!,joy
54,Bobby,And by you.,joy
54,Rachel,"Okay Bobby, why don’t we just come over here and let them have a little moment.",neutral
54,Joey,Come here!,joy
54,Rachel,No! Seriously! What’s wrong with you?!,anger
55,Danny,I had a really nice time tonight.,joy
55,Rachel,So did I. I'm really glad Monica asked us out.,joy
55,Danny,"I'd love to ask you in, but uh, my sister's visiting and I think she's asleep on the couch.",neutral
55,Rachel,You're sister? You're sister's asleep on the couch?  Ohhh! I saw,surprise
55,Danny,"Oh hey, great, you're up. Rachel, this is my sister Krista. Krista, this is Rachel.",neutral
55,Rachel,Hi!,joy
55,Krista,"Nice to meet you. I wish you'd told me we were having company, I'd fix myself up!",surprise
55,Danny,Like it would help.,neutral
55,Krista,You are so bad!,joy
55,Danny,You are!,joy
55,Krista,You are!,joy
55,Danny,You are!,joy
55,Krista,You are!,joy
55,Danny,You are!,joy
55,Krista,You are!,joy
55,Danny,You are so dead! I'm gonna get you.,joy
55,Rachel,"Uh, it was very nice meeting you.",neutral
56,Chandler,"Oh my God, it's that Victoria's Secret model. Something... something Goodacre.",surprise
56,Jill,"Hi Mom, it's Jill.",neutral
56,Chandler,"She's right, it's Jill. Jill Goodacre. Oh my God. I am trapped in an ATM vestibule with Jill Goodacre!",surprise
56,Jill,"Yeah, I'm fine. I'm just stuck at the bank, in an ATM vestibule.",neutral
56,Chandler,Jill says vestibule... I'm going with vestibule.,neutral
56,Jill,"I'm fine. No, I'm not alone... I don't know, some guy.",neutral
56,Chandler,"Oh! Some guy. Some guy. 'Hey Jill, I saw you with some guy last night. Yes, he was",joy
57,Chandler,Are you seeing anybody right now?,neutral
57,Chandler,"Og-ee-op, I’m not asking for me, I’m… I mean… No, I’m-I’m not gay, I’m not asking you out.",fear
57,Chandler,I’m not-I’m not-I’m not gay!,fear
58,Phoebe,Personal shopping? What is that? Like where you walk around with snooty rich people and tell them what to buy?,neutral
58,Rachel,Uh-huh.,neutral
58,Phoebe,That sounds great!,surprise
58,Joey,Hey!,neutral
58,Monica,"Umm, excuse me, we switched apartments. You can’t eat are food anymore, that-that gravy train had ended.",anger
58,Joey,There’s gravy?,surprise
58,Monica,If you have the big apartment you have to deal with people coming over all the time.,neutral
58,Monica,"That fridge has got to be stocked, okay, that’s your department now.",neutral
58,Monica,What are you doing?,neutral
58,Joey,I think I left a donut up here.,neutral
59,Doug,"So, in conclusion, the lines all go up , so I’m happy.",neutral
59,Doug,Great job team!,joy
59,Doug,Tomorrow at 8:30.,neutral
59,Doug,Phil!,joy
59,Doug,Nice job.,joy
59,Doug,Stevens!,joy
59,Doug,Way to go!,joy
59,Doug,"Joel-burg, you maniac!",joy
59,Doug,I love ya!,joy
59,Doug,Bing!,joy
61,Stevens,"Oh, excuse me. I forgot my briefcase y'know, by accident.",neutral
61,Doug,"Of course, you did.",joy
61,Doug,Forgot something else too ya bastard!,joy
61,Doug,"Well, what about you?",neutral
61,Doug,You’re not feeling left out or anything are ya?,neutral
61,Chandler,"No. No, not at all, that’s-that’s ridiculous.",sadness
61,Doug,"Everybody else got one, and you want one too. Don’t you?",joy
61,Chandler,"Ye-ye-yeah, yes I do!",sadness
61,Doug,"Now get on out of here, you!",joy
62,Chandler,Hey Bob.,neutral
62,Bob,Hey! How’s my pal Toby doing today?,joy
62,Chandler,"If I see him, I’ll ask.",neutral
62,Bob,Toby!,joy
62,Chandler,Yeah!,joy
62,Mr. Franklin,Oh then you know each other.,neutral
62,Chandler,We’re on a semi-first name basis.,neutral
62,Mr. Franklin,What do you think of adding him to our team?,neutral
62,Chandler,"Bob? Ooh, working here with us? Everyday? Yeah, I don’t know if he has what it takes.",surprise
62,Mr. Franklin,Really? They love him down on six.,surprise
62,Chandler,But this is eleven. It’s almost twice as hard up here.,neutral
63,Ross,Hey! Guess what I got for your wedding!,joy
63,Chandler,A freakish thin date with a hanger for her head?,neutral
63,Ross,"No. Rachel hooked me up with a tux! But not just any tux, Batman’s tux!",joy
63,Chandler,What?,surprise
63,Ross,That’s right! Made expressly for Val Kilmer and worn by him in the hit film…that Batman film he was in.,joy
63,Chandler,You can’t wear that! I’m wearing the famous tux! James Bond’s tux!,anger
63,Ross,So?,neutral
63,Chandler,So—If you wear that you’ll make mine less special.,sadness
64,Chandler,"Sorry, I just don’t like the idea of when I say ""I do,"" he’s thinking, ""Yeah, I’d do her too!""",anger
64,Monica,Well then we still have a problem.,neutral
64,Chandler,Yeah!,neutral
64,Phoebe,With what?,neutral
64,Monica,"Well, we’re trying to find someone to perform our wedding and they’re all either boring or annoying or y’know, can’t stop staring at the ladies.",neutral
64,Phoebe,Oo! You should have one of us do it!,joy
64,Monica,"Phoebe, we’re getting",neutral
64,Phoebe,No! No! It’s-it’s uh a real thing! Anyone can get ordained on the Internet and perform like weddings and stuff!,joy
64,Joey,I call it!!,joy
64,Phoebe,What?! No! It was my idea!,anger
64,Chandler,Guys thank you very much but neither of you is marrying us.,neutral
64,Joey,Does calling it not mean anything anymore?!,anger
64,Chandler,"We are going to have a legitimate member of the clergy! And when I say legitimate I mean, gay and in control of his saliva!",neutral
65,Ross,"See, I see.... big passion in your future.",joy
65,Rachel,Really?,surprise
65,Ross,I do.,neutral
65,Rachel,"Oh Ross, you're so great. [she playfully rubs his head and gets up]",joy
66,Phoebe,"That was supposed to be a good thing, I forget why.",neutral
66,Phoebe,"Just listen, Monica, I, do you know, okay, do you know, I couldn’t sleep for like a month because I got like a dot of ink on one of the sofa cushions.",neutral
66,Monica,"Well, you-you coulda just turned the cushion over.",neutral
66,Phoebe,"Yeah, I would’ve except I had a big spaghetti stain on the other side.",neutral
66,Monica,What?!?!,surprise
66,Phoebe,"Okay, this is what I’m talking about, this. I-I need to live in a land where people can spill.",neutral
66,Monica,You can spill. In the sink.,neutral
66,Phoebe,"Aw, honey it’s not your fault, y'know this is who you are, and I love you, and I want us to be friends, and if I keep living here I don’t see that happening.",sadness
66,Monica,"I love you, too.",joy
66,Phoebe,"Aww, good.  What?",joy
66,Monica,What? I’m just said.,sadness
66,Phoebe,"No you’re not, you’re wondering which cushion it is.",neutral
67,Rachel,Oh my God! Are you serious?!,surprise
67,Ross,Uh-huh.,neutral
67,Rachel,I would love to live with you Ross.. that’s-that’s great! Thank you!,joy
67,Ross,"Well, I’m-I’m just glad I could, y’know, help you out.",neutral
67,Rachel,"Ross-Ross, you have no idea what this means to me!",joy
67,Rachel,"I mean, I mean I was gonna be homeless.",sadness
67,Rachel,You just saved me!,joy
67,Rachel,You’re my hero!,joy
67,Ross,"Hero, I uh, I don’t know—well, all right.",neutral
67,Rachel,"Oh, I have to go tell Monica what a wonderful brother she has!",joy
67,Ross,"Oh please!   You’re gonna say things now, aren’t ya?",joy
67,Phoebe,No.,neutral
67,Phoebe,"No, I won’t.",neutral
67,Phoebe,"But I should tell you this, this exact same thing happened to my roommate Denise.",neutral
67,Phoebe,"She moved in with a guy who was secretly married to her and he said he didn’t love her, but he really did, and it just blew up!",anger
68,Director,"...Dammit, hire the girl!  Okay, everybody ready?",anger
68,Joey,"Uh, listen, I just wanna thank you for this great opportunity.",joy
68,Director,Lose the robe.,neutral
68,Joey,Me?,surprise
69,Chandler,That's great.,joy
69,Chandler,"Well, I'm gonna get another espresso. Can I get you another latte?",neutral
69,Janice,"No, no, I'm still working on mine.",neutral
69,Chandler,That's it?,surprise
69,Phoebe,"Yeah, it was really hard.",sadness
69,Chandler,"Oh, yeah, that hug looked pretty brutal.",neutral
69,Phoebe,"Ok, you weren't there.",anger
70,Tony,"Wow! That’s ah, that’s pretty nice!",joy
70,Joey,Pretty nice?,neutral
70,Chandler,"You’ll have to pardon my roommate, he wanted to marry this.",neutral
70,Tony,"We don’t have 50 bucks, but would you be willing to trade for it? We’ve got a canoe.",neutral
70,Chandler,"Y'know, I, I really don’t think we need a canoe.",neutral
70,Tony,You gotta take the canoe!,anger
70,Chandler,"All right, just, just take the entertainment center, and then when you get home, throw the canoe away!",neutral
70,Peter,We’re not throwing it away! I built that canoe!,anger
70,Joey,Good for you!!,anger
71,Rachel,Pheebs?,neutral
71,Phoebe,Yeah?,neutral
72,Chandler,"Okay. Then I guess it’s just, wait here then.   Hi. I need one fake ticket to Yemen.",neutral
72,Ticket Counter Attendant,One ticket to Yemen?,surprise
72,Chandler,"Oh no-no-no, no. No, no, no, I just, I just need a pretend ticket.",neutral
72,Ticket Counter Attendant,"I’m sorry sir, I don’t understand.",surprise
72,Chandler,What would you give to a kid if he wanted a ticket to play with?,neutral
72,Ticket Counter Attendant,Are you travelling with a child?,neutral
72,Chandler,No.,neutral
72,Chandler,"All right, y’know what, she’s  gonna think that I’m handing you a credit card, but what I’m really gonna do is hand you a library card.",neutral
73,Chandler,"Okay, but this is the last time.",neutral
73,Chandler,"With a chick-chick here, and a chick-chick there.",joy
73,Chandler,"Here a chick, there a chick, everywhere a chick-chick--chickeeeen.",joy
73,Joey,Hey.,neutral
73,Chandler,Hey.,neutral
73,Joey,How’s she doing?,neutral
73,Chandler,She?,surprise
73,Joey,"Well yeah, don’t-don’t you think it’s a she?",neutral
73,Chandler,"I don’t know.  I can’t tell, what ever it was went back in too quickly.",neutral
73,Joey,"Well, anyway, I got to go change, I’m ah, meeting some of the cast for drinks.",neutral
73,Chandler,Excuse me?,surprise
73,Joey,What?,neutral
74,Joey,"Okay, good, so there you go. Go with Vince.",joy
74,Phoebe,"Yeah, but Jason's really sensitive.",neutral
74,Chandler,"Well sensitive is important, pick him.",neutral
74,Phoebe,Yeah.,neutral
74,Joey,"Oh sure, go with the sissy.",disgust
74,Phoebe,Jason is not a sissy!,anger
74,Joey,"Oh no-no-no-no, I meant Chandler.",anger
75,Ross,Hi.,neutral
76,Rachel,"So uh, apparently people are familiar with the Europe story?",neutral
76,Ross,Yeah.,neutral
76,Ross,"Listen about that, the whole uh, who came on to who thing really doesn’t matter.",neutral
76,Ross,"I mean, I think it would’ve happened either way.",neutral
76,Ross,I mean if you hadn’t initiated it I-I-I know I would’ve.,neutral
76,Rachel,It was an amazing night.,joy
76,Ross,It was. It was an amazing night.,joy
76,Rachel,You think it looked amazing?,sadness
77,Dr. Long,Do we have a name yet?,neutral
77,Rachel,"No, not yet.",neutral
77,Dr. Long,"That’s fine, for now we’ll just call her Baby Girl Green.",neutral
77,Rachel,"Oh no, Baby Girl Geller-Green.",neutral
77,Rachel,Hello baby girl.,joy
78,Ross,"Ah-ha, nowhere to run!",joy
78,Rachel,I don’t like sitting up here! I’m just gonna over,anger
78,Phoebe,No Rachel! They got here first!,anger
