scene_id,utterance_id,speakers,transcript,emotion,turn_id,predicted_sentiment
s01_e03_c11,s01_e03_c11_u004,Rachel Green,"Chandler? It's Alan, he wants to speak to you.",Neutral,3,neutral
s01_e03_c11,s01_e03_c11_u005,Chandler Bing,"Really? He does? Hey, buddy, what's up! Oh, she told you about that, huh. Well, yeah, I have one now and then. Well, yeah, now. Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before. Well, okay, thanks!",Joyful,4,positive
s01_e03_c11,s01_e03_c11_u006,Rachel Green,"God, he's good.",Peaceful,5,positive
s01_e03_c11,s01_e03_c11_u007,Ross Geller,If only he were a woman.,Sad,6,positive
s01_e03_c11,s01_e03_c11_u008,Rachel Green,Yeah.,Neutral,7,neutral
s01_e03_c13,s01_e03_c13_u001,Alan,Wow.,Joyful,0,positive
s01_e03_c13,s01_e03_c13_u002,Monica Geller,"I'm, I'm really sorry.",Sad,1,negative
s01_e03_c13,s01_e03_c13_u003,Alan,"Yeah, I'm sorry too. But, I gotta tell you, I am a little relieved.",Peaceful,2,positive
s01_e03_c13,s01_e03_c13_u004,Monica Geller,Relieved?,Neutral,3,positive
s01_e03_c13,s01_e03_c13_u005,Alan,"Yeah, well, I had a great time with you.. I just can't stand your friends.",Mad,4,negative
s01_e03_c14,s01_e03_c14_u001,Rachel Green,Remember when we went to Central Park and rented boats?.. That was fun.,Peaceful,0,positive
s01_e03_c14,s01_e03_c14_u002,Ross Geller,Yeah. He could row like a viking.,Powerful,1,positive
s01_e03_c14,s01_e03_c14_u003,Monica Geller,Hi.,Neutral,2,neutral
s01_e03_c14,s01_e03_c14_u004,#ALL#,Mmm.,Peaceful,3,neutral
s01_e03_c14,s01_e03_c14_u005,Ross Geller,So how'd it go?,Neutral,4,neutral
s01_e03_c14,s01_e03_c14_u006,Monica Geller,"Oh, y'know..",Sad,5,neutral
s01_e03_c14,s01_e03_c14_u007,Phoebe Buffay,Did he mention us?,Scared,6,neutral
s01_e03_c14,s01_e03_c14_u008,Monica Geller,He said he's really gonna miss you guys.,Sad,7,negative
s01_e03_c14,s01_e03_c14_u009,Ross Geller,"You had a rough day, huh.. c'mere.",Peaceful,8,neutral
s01_e03_c14,s01_e03_c14_u010,Chandler Bing,...That's it. I'm getting cigarettes.,Powerful,9,neutral
s01_e03_c14,s01_e03_c14_u011,#ALL#,No no no!,Mad,10,negative
s01_e03_c14,s01_e03_c14_u012,Chandler Bing,"I don't care, I don't care! Game's over! I'm weak! I've gotta smoke! I've gotta have the smoke!",Scared,11,negative
s01_e03_c14,s01_e03_c14_u013,Phoebe Buffay,If you never smoke again I'll give you seven thousand dollars!,Powerful,12,positive
s01_e03_c14,s01_e03_c14_u014,Chandler Bing,"Yeah, alright.",Neutral,13,neutral
s01_e04_c01,s01_e04_c01_u001,Monica Geller,Alright. Phoebe?,Neutral,0,neutral
s01_e04_c01,s01_e04_c01_u002,Phoebe Buffay,"Okay, okay. If I were omnipotent for a day, I would want, um, world peace, no more hunger, good things for the rain-forest...And bigger boobs!",Joyful,1,positive
s01_e04_c01,s01_e04_c01_u003,Ross Geller,"Yeah, see.. you took mine. Chandler, what about you?",Joyful,2,neutral
s01_e04_c01,s01_e04_c01_u004,Chandler Bing,"Uh, if I were omnipotent for a day, I'd.. make myself omnipotent forever.",Joyful,3,positive
s01_e04_c01,s01_e04_c01_u005,Rachel Green,"See, there's always one guy. ""If I had a wish, I'd wish for three more wishes.""",Joyful,4,neutral
s01_e04_c01,s01_e04_c01_u006,#ALL#,"Hey Joey. Hi. Hey, buddy.",Joyful,5,neutral
s01_e04_c01,s01_e04_c01_u007,Monica Geller,"Hey, Joey, what would you do if you were omnipotent?",Neutral,6,neutral
s01_e04_c01,s01_e04_c01_u008,Joey Tribbiani,Probably kill myself!,Neutral,7,negative
s01_e04_c01,s01_e04_c01_u009,Monica Geller,..Excuse me?,Neutral,8,negative
s01_e04_c01,s01_e04_c01_u010,Joey Tribbiani,"Hey, if Little Joey's dead, then I got no reason to live!",Sad,9,negative
s01_e04_c01,s01_e04_c01_u011,Ross Geller,"Joey, uh- OMnipotent.",Neutral,10,neutral
s01_e04_c01,s01_e04_c01_u012,Joey Tribbiani,"You are? Ross, I'm sorry..",Sad,11,negative
s01_e04_c03,s01_e04_c03_u001,Chandler Bing,...Poulet passes it up to Leetch!,Joyful,0,positive
s01_e04_c03,s01_e04_c03_u002,Joey Tribbiani,Leetch spots Messier in the crease- there's the pass!,Joyful,1,positive
s01_e04_c03,s01_e04_c03_u003,Chandler Bing,We'll take a brief time out while Messier stops to look at some women's shoes.,Neutral,2,neutral
s01_e04_c03,s01_e04_c03_u004,Ross Geller,"Carol was wearing boots just like those the night that we- we first- y'know. Fact, she, uh- she never took'em off, 'cause we-we- Sorry. Sorry.",Neutral,3,neutral
s01_e04_c03,s01_e04_c03_u006,Joey Tribbiani,What?,Neutral,4,negative
s01_e04_c03,s01_e04_c03_u007,Ross Geller,Peach pit.,Neutral,5,neutral
s01_e04_c03,s01_e04_c03_u008,Chandler Bing,"Yes, Bunny?",Joyful,6,neutral
s01_e04_c03,s01_e04_c03_u009,Ross Geller,"Peach pit. That night we, uh- we had-",Neutral,7,neutral
s01_e04_c03,s01_e04_c03_u010,Joey Tribbiani,#NOM?,Joyful,8,positive
s01_e04_c03,s01_e04_c03_u011,Ross Geller,"Actually, nectarines, but basically...",Joyful,9,neutral
s01_e04_c03,s01_e04_c03_u012,Chandler Bing,Could've been a peach.,Joyful,10,neutral
s01_e04_c03,s01_e04_c03_u013,Ross Geller,"Then, uh, then we got dressed, and I-I... I walked her to the- -the bus stop... I'm fine.",Neutral,11,negative
s01_e04_c03,s01_e04_c03_u014,Joey Tribbiani,"Hey, that woman's got an ass like Carol's! What? Thought we were trying to find stuff.",Joyful,12,positive
s01_e04_c04,s01_e04_c04_u001,Rachel Green,"So c'mon, you guys, tell me all the dirt!",Joyful,0,positive
s01_e04_c04,s01_e04_c04_u002,Kiki,"Well, the biggest news is still you dumping Barry at the altar!",Joyful,1,positive
s01_e04_c04,s01_e04_c04_u003,Joanne,Alright. Let's talk reality for a second.,Neutral,2,neutral
s01_e04_c04,s01_e04_c04_u004,Rachel Green,Okay.,Neutral,3,neutral
s01_e04_c04,s01_e04_c04_u005,Joanne,When are you coming home?,Neutral,4,neutral
s01_e04_c04,s01_e04_c04_u006,Rachel Green,"What? Guys, I'm not.",Mad,5,negative
s01_e04_c04,s01_e04_c04_u007,Joanne,"C'mon, this is us.",Neutral,6,neutral
s01_e04_c04,s01_e04_c04_u008,Rachel Green,I'm not! This is what I'm doing now. I've got this job-,Mad,7,negative
s01_e04_c04,s01_e04_c04_u009,Kiki,Waitressing?,Neutral,8,negative
s01_e04_c04,s01_e04_c04_u010,Rachel Green,"Okay, I'm not just waitressing. I'm.. I, um... I write the specials on the specials board, and, uh... and I, uh... I take the uh dead flowers out of the vase... Oh, and, um, sometimes Artelle lets me put the little chocolate blobbies on the cookies.",Neutral,9,neutral
s01_e04_c04,s01_e04_c04_u011,Leslie,Well. Your mom didn't tell us about the blobbies.,Neutral,10,neutral
s01_e04_c05,s01_e04_c05_u001,Monica Geller,"Hey, Rach. How was it with your friends? Okay! How would you like some Tiki Death Punch?",Joyful,0,positive
s01_e04_c05,s01_e04_c05_u002,Rachel Green,What's that?,Neutral,1,neutral
s01_e04_c05,s01_e04_c05_u003,Monica Geller,"Weeeell, it's rum, and-",Neutral,2,neutral
s01_e04_c05,s01_e04_c05_u004,Rachel Green,Okay.,Neutral,3,neutral
s01_e04_c05,s01_e04_c05_u005,Monica Geller,"We thought since Phoebe was staying over tonight we'd have kinda like a slumber party thing. We got some trashy magazines, we got cookie dough, we got Twister...",Joyful,4,positive
s01_e04_c05,s01_e04_c05_u006,Phoebe Buffay,"Ooh! Ooh! And I brought Operation! But, um, I lost the tweezers, so we can't operate. But we can prep the guy!",Joyful,5,positive
s01_e04_c05,s01_e04_c05_u007,Monica Geller,"Uh, Rach, it's the Visa card people.",Neutral,6,neutral
s01_e04_c05,s01_e04_c05_u008,Rachel Green,"Oh, God, ask them what they want.",Scared,7,negative
s01_e04_c05,s01_e04_c05_u009,Monica Geller,"Could you please tell me what this is in reference to? Yes, hold on. Um, they say there's been some unusual activity on your account.",Neutral,8,neutral
s01_e04_c05,s01_e04_c05_u010,Rachel Green,But I haven't used my card in weeks!,Scared,9,negative
s01_e04_c05,s01_e04_c05_u011,Monica Geller,"That is the unusual activity. Look, they just wanna see if you're okay.",Joyful,10,neutral
s01_e04_c05,s01_e04_c05_u012,Rachel Green,"They wanna know if I'm okay. Okay.. they wanna know if I'm okay, okay, let's see. Well, let's see, the FICA guys took all my money, everyone I know is either getting married, or getting promoted, or getting pregnant, and I'm getting coffee! And it's not even for me! So if that sounds like I'm okay, okay, then you can tell them I'm okay, okay?",Mad,11,negative
s01_e04_c05,s01_e04_c05_u013,Monica Geller,"Uh- Rachel has left the building, can you call back?",Neutral,12,neutral
s01_e04_c05,s01_e04_c05_u014,Rachel Green,"Alright, c'mon! Let's play Twister!",Sad,13,negative
s01_e04_c07,s01_e04_c07_u001,Monica Geller,You should feel great about yourself! You're doing this amazing independence thing!,Joyful,0,positive
s01_e04_c07,s01_e04_c07_u002,Rachel Green,"Monica, what is so amazing? I gave up, like, everything. And for what?",Sad,1,negative
s01_e04_c07,s01_e04_c07_u003,Phoebe Buffay,You are just like Jack.,Neutral,2,neutral
s01_e04_c07,s01_e04_c07_u004,Rachel Green,...Jack from downstairs?,Neutral,3,positive
s01_e04_c07,s01_e04_c07_u005,Phoebe Buffay,"No, Jack and the Beanstalk.",Neutral,4,neutral
s01_e04_c07,s01_e04_c07_u006,Monica Geller,"Ah, the other Jack.",Neutral,5,neutral
s01_e04_c07,s01_e04_c07_u007,Phoebe Buffay,"Yeah, right! See, he gave up something, but then he got those magic beans. And then he woke up, and there was this, this big plant outside his window, full of possibilities and stuff.. And he lived in a village, and you live in the Village..",Joyful,6,positive
s01_e04_c07,s01_e04_c07_u008,Rachel Green,"Okay, but Pheebs, Pheebs, Jack gave up a cow, I gave up an orthodontist. Okay, I-I-I know, I know I didn't love him-",Neutral,7,negative
s01_e04_c07,s01_e04_c07_u009,Phoebe Buffay,"Oh, see, Jack did love the cow.",Neutral,8,neutral
s01_e04_c07,s01_e04_c07_u010,Rachel Green,"But see, it was a plan. Y'know, it was clear. It was figured out, and now everything's just kinda like...",Neutral,9,negative
s01_e04_c07,s01_e04_c07_u011,Phoebe Buffay,Floopy?,Neutral,10,negative
s01_e04_c07,s01_e04_c07_u012,Rachel Green,Yeah.,Neutral,11,neutral
s01_e04_c07,s01_e04_c07_u013,Monica Geller,"So what, you're not the only one. I mean, half the time we don't know where we're going. You've just gotta figure at some point it's all gonna come together, and it's just gonna be... un-floopy.",Neutral,12,neutral
s01_e04_c07,s01_e04_c07_u014,Phoebe Buffay,"Oh, like that's a word.",Neutral,13,neutral
s01_e04_c07,s01_e04_c07_u015,Rachel Green,"Okay, but Monica, what if- what if it doesn't come together?",Scared,14,negative
s01_e04_c07,s01_e04_c07_u016,Monica Geller,...Pheebs?,Neutral,15,neutral
s01_e04_c07,s01_e04_c07_u017,Phoebe Buffay,"Oh, well... 'cause.... you just... I don't like this question.",Neutral,16,negative
s01_e04_c07,s01_e04_c07_u018,Rachel Green,"Okay, see, see, you guys, what if we don't get magic beans? I mean, what if all we've got are.. beans?",Neutral,17,negative
s01_e04_c08,s01_e04_c08_u001,Ross Geller,"Get him! GET HIM! Get him! Get- YESSS! Not laughing now, are ya pal!",Mad,0,negative
s01_e04_c08,s01_e04_c08_u002,Chandler Bing,"See buddy, that's all you need, a bunch of toothless guys hitting each other with sticks.",Neutral,1,negative
s01_e04_c08,s01_e04_c08_u003,Ross Geller,Pass it! Pass it!,Powerful,2,negative
s01_e04_c08,s01_e04_c08_u004,Chandler Bing,He's open!,Joyful,3,positive
s01_e04_c08,s01_e04_c08_u005,#ALL#,Shoot! Shoot! Shoot!,Joyful,4,positive
s01_e04_c08,s01_e04_c08_u007,Chandler Bing,"Hey, look, we're on that TV thing!",Joyful,5,positive
s01_e04_c09,s01_e04_c09_u001,Chandler Bing,'Scuse me.,Neutral,0,neutral
s01_e04_c09,s01_e04_c09_u002,Receptionist,"It says to call this number if you're not completely satisfied with this candy bar. Well, I'm not completely satisfied.",Mad,1,neutral
s01_e04_c09,s01_e04_c09_u003,Chandler Bing,"Listen, it's kind of an emergency. Well, I guess you know that, or we'd be in the predicament room.",Mad,2,neutral
s01_e04_c09,s01_e04_c09_u004,Receptionist,"Hold on. Fill these out, sit over there.",Mad,3,neutral
s01_e04_c09,s01_e04_c09_u005,Ross Geller,"Look, I don't wanna make any trouble, okay, but I'm in a lot of pain here, alright? My face is dented.",Mad,4,negative
s01_e04_c09,s01_e04_c09_u006,Receptionist,"Well, you'll have to wait your turn.",Mad,5,neutral
s01_e04_c09,s01_e04_c09_u007,Joey Tribbiani,"Well, how long do you think it'll be?",Neutral,6,neutral
s01_e04_c09,s01_e04_c09_u008,Receptionist,Any minute now.,Mad,7,neutral
s01_e04_c09,s01_e04_c09_u009,Ross Geller,"Hey, this- Heyy...",Mad,8,neutral
s01_e04_c12,s01_e04_c12_u001,Monica Geller,Light still out?,Neutral,0,neutral
s01_e04_c12,s01_e04_c12_u002,Rachel Green,Yeah.,Neutral,1,neutral
s01_e04_c12,s01_e04_c12_u003,Monica Geller,Oh. Maybe they're- napping.,Neutral,2,neutral
s01_e04_c12,s01_e04_c12_u004,Rachel Green,"Oh please, they're having sex.",Joyful,3,negative
s01_e04_c12,s01_e04_c12_u005,"Monica Geller, Phoebe Buffay",Shut up!,Mad,4,negative
s01_e04_c12,s01_e04_c12_u006,Rachel Green,"So, whaddya think George is like?",Neutral,5,neutral
s01_e04_c12,s01_e04_c12_u007,Monica Geller,I think he's shy.,Neutral,6,neutral
s01_e04_c12,s01_e04_c12_u008,Phoebe Buffay,Yeah?,Neutral,7,neutral
s01_e04_c12,s01_e04_c12_u009,Monica Geller,Yeah. I think you have to draw him out. And then- when you do- he's a preppy animal.,Neutral,8,neutral
s01_e04_c13,s01_e04_c13_u001,Ross Geller,I remember the moonlight coming through the window- and her face had the most incredible glow.,Peaceful,0,positive
s01_e04_c13,s01_e04_c13_u002,Chandler Bing,"Yes, the moon, the glow, the magical feeling, you did this part- Could I get some painkillers over here, please?",Mad,1,positive
s01_e04_c13,s01_e04_c13_u003,Joey Tribbiani,"He's right, enough, already. What is the big deal about today? So you slept with her for the first time, so what? You slept with her for seven years after that.",Neutral,2,negative
s01_e04_c13,s01_e04_c13_u004,Ross Geller,"Look, it's just a little more complicated...",Scared,3,negative
s01_e04_c13,s01_e04_c13_u005,Chandler Bing,"Well, what? What? What is it? That she left you? That she likes women? That she left you for another woman that likes women?",Joyful,4,negative
s01_e04_c13,s01_e04_c13_u006,Ross Geller,"Little louder, okay, I think there's a man on the twelfth floor in a coma that didn't quite hear you...",Mad,5,neutral
s01_e04_c13,s01_e04_c13_u007,Chandler Bing,Then what?,Neutral,6,negative
s01_e04_c13,s01_e04_c13_u008,Ross Geller,My first time with Carol was...,Scared,7,neutral
s01_e04_c13,s01_e04_c13_u009,Joey Tribbiani,What?,Neutral,8,negative
s01_e04_c13,s01_e04_c13_u010,Ross Geller,It was my first time.,Sad,9,neutral
s01_e04_c13,s01_e04_c13_u011,Joey Tribbiani,With Carol? Oh.,Neutral,10,positive
s01_e04_c13,s01_e04_c13_u012,Chandler Bing,"So in your whole life, you've only been with one oh.",Neutral,11,neutral
s01_e04_c13,s01_e04_c13_u013,Joey Tribbiani,"Whoah, boy, hockey was a big mistake! There was a whole bunch of stuff we could've done tonight!",Joyful,12,negative
s01_e04_c14,s01_e04_c14_u001,Monica Geller,"Okay. Okay, I got one. Do you remember that vegetarian pate that I made that you loved so much?",Joyful,0,neutral
s01_e04_c14,s01_e04_c14_u002,Phoebe Buffay,Uh-huh.,Neutral,1,neutral
s01_e04_c14,s01_e04_c14_u003,Monica Geller,"Well, unless goose is a vegetable...ha haaaah!",Joyful,2,positive
s01_e04_c14,s01_e04_c14_u004,Phoebe Buffay,"Oh! Oh! Oh! Okay, fine, fine. Now I don't feel so bad about sleeping with Jason Hurley.",Mad,3,positive
s01_e04_c14,s01_e04_c14_u005,Monica Geller,What?! You slept with Jason?,Mad,4,negative
s01_e04_c14,s01_e04_c14_u006,Phoebe Buffay,You'd already broken up.,Neutral,5,negative
s01_e04_c14,s01_e04_c14_u007,Rachel Green,How long?,Neutral,6,neutral
s01_e04_c14,s01_e04_c14_u008,Phoebe Buffay,A couple hours.,Neutral,7,neutral
s01_e04_c14,s01_e04_c14_u009,Monica Geller,"Oh, that's nice!",Mad,8,positive
s01_e04_c14,s01_e04_c14_u010,Rachel Green,"Okay, okay, okay, I got one! Anyway- The valentine Tommy Rollerson left in your locker was really from me.",Powerful,9,positive
s01_e04_c14,s01_e04_c14_u011,Monica Geller,Excuse me?!,Mad,10,negative
s01_e04_c14,s01_e04_c14_u012,Rachel Green,Hello? Like he was really gonna send you one? She was a big girl.,Joyful,11,negative
s01_e04_c14,s01_e04_c14_u013,Monica Geller,"Really. Well, at least 'big girls' don't pee in their pants in seventh grade!",Mad,12,negative
s01_e04_c14,s01_e04_c14_u014,Rachel Green,I was laughing! You made me laugh!,Mad,13,positive
s01_e04_c14,s01_e04_c14_u015,Phoebe Buffay,There he is! There he is!,Joyful,14,positive
s01_e04_c14,s01_e04_c14_u016,Monica Geller,Where?,Neutral,15,neutral
s01_e04_c14,s01_e04_c14_u017,Phoebe Buffay,Right- where we've been looking all night!,Joyful,16,positive
s01_e04_c14,s01_e04_c14_u018,Rachel Green,He is so cute!,Joyful,17,positive
s01_e04_c14,s01_e04_c14_u019,Monica Geller,"Oh, George, baby, drop the towel!",Joyful,18,positive
s01_e04_c14,s01_e04_c14_u020,#ALL#,"Yeah, drop it! Drop the towel! Please drop the wowww.",Joyful,19,negative
s01_e04_c15,s01_e04_c15_u001,Joey Tribbiani,Man. Can you believe he's only had sex with one woman?,Joyful,0,negative
s01_e04_c15,s01_e04_c15_u002,Chandler Bing,"I think it's great. Y'know, it's sweet, it's romantic...",Neutral,1,positive
s01_e04_c15,s01_e04_c15_u003,Joey Tribbiani,Really?,Scared,2,positive
s01_e04_c15,s01_e04_c15_u004,Chandler Bing,"No, you kidding? The guy's a freak..",Powerful,3,negative
s01_e04_c15,s01_e04_c15_u005,Both,"Hey, buddy.",Neutral,4,neutral
s01_e04_c15,s01_e04_c15_u006,Ross Geller,Hi.,Mad,5,neutral
s01_e04_c15,s01_e04_c15_u007,Receptionist,"Oh, that's attractive.",Joyful,6,neutral
s01_e04_c15,s01_e04_c15_u008,Chandler Bing,"Oh, I thought you were great in Silence of the Lambs. Oh come on, admit it! All things considered, you had fun tonight.",Joyful,7,positive
s01_e04_c15,s01_e04_c15_u009,Ross Geller,"Fun? Where was the fun? Tell me specifically, which part was the fun part? Where's my puck?",Mad,8,negative
s01_e04_c15,s01_e04_c15_u010,Joey Tribbiani,"Oh, ah- the kid has it.",Neutral,9,neutral
s01_e04_c15,s01_e04_c15_u011,Ross Geller,"The kid...? Excuse me, uh, that's, that's my puck.",Mad,10,negative
s01_e04_c15,s01_e04_c15_u012,Kid,"I found it. Finders keepers, losers weepers.",Powerful,11,neutral
s01_e04_c15,s01_e04_c15_u013,Chandler Bing,"You gotta do it, man.",Powerful,12,neutral
s01_e04_c15,s01_e04_c15_u014,Ross Geller,"Oh yeah? Well, I'm rubber, you're glue, whatever can't do it. Listen, uh- gimme back my puck.",Powerful,13,negative
s01_e04_c15,s01_e04_c15_u015,Kid,No.,Powerful,14,neutral
s01_e04_c15,s01_e04_c15_u016,Ross Geller,"'Yes', how about. C'mere. Gimme!",Mad,15,negative
s01_e04_c15,s01_e04_c15_u017,Kid,No! No!,Mad,16,negative
s01_e04_c15,s01_e04_c15_u018,Receptionist,Hey! Hey! No rough holding in my ER!,Mad,17,negative
s01_e04_c15,s01_e04_c15_u019,Ross Geller,GIVE ME MY PUCK!!,Mad,18,negative
s01_e04_c15,s01_e04_c15_u020,Ross Geller,...Now that was fun.,Joyful,19,positive
s01_e04_c16,s01_e04_c16_u001,Ross Geller,"Okay, Monica: Right foot red.",Joyful,0,neutral
s01_e04_c16,s01_e04_c16_u002,Monica Geller,"Could've played Monopoly, but nooooo.",Joyful,1,negative
s01_e04_c16,s01_e04_c16_u004,Chandler Bing,Thanks.,Neutral,2,neutral
s01_e04_c16,s01_e04_c16_u005,Ross Geller,"Okay, Pheebs: Right hand blue. Good.",Joyful,3,neutral
s01_e04_c16,s01_e04_c16_u007,Chandler Bing,"Hello? Oh, uh, Rachel, it's the Visa card people.",Neutral,4,neutral
s01_e04_c16,s01_e04_c16_u008,Rachel Green,"Oh, okay. Will you take my place?",Neutral,5,neutral
s01_e04_c16,s01_e04_c16_u009,Chandler Bing,"Alright. Yes, this is Rachel.",Neutral,6,neutral
